title,Created_at,thread_id,subtitle_id,Type,Comment_text,creator
Fix/common build flags,2018-07-24T12:44:38Z,539,5,questioned,"Travis failed again. I've successfully got this PR running in my Travis account for both three jobs (native kinetic, cross kinetic and native indigo):

https://travis-ci.com/esteve/Autoware/builds/79825723",esteve
Fix/common build flags,2018-07-25T08:13:51Z,539,6,questioned,@kfunaoka Thanks for the review! ,esteve
[fix] clean up hexacam package.xml,2018-07-23T09:29:25Z,545,1,questioned,"@kfunaoka no problem, thank you again for your quick response :-)",esteve
[Fix] Tidy Cross Build Tools,2018-07-23T05:00:33Z,546,1,questioned,"I'm testing now. I appreciate any comments.
",kfunaoka
[Fix] Tidy Cross Build Tools,2018-07-23T07:08:42Z,546,2,questioned,Works fine on my PC and 96board,kfunaoka
[Fix] Tidy Cross Build Tools,2018-07-25T08:08:06Z,546,3,answered,@HEGALLIS Would you mind reviewing?,bdholt1
[Fix] Tidy Cross Build Tools,2018-07-27T09:56:35Z,546,4,answered,@kfunaoka now that I have write access (thanks!) I can merge the PR if you are ok with that.,esteve
[Fix] Tidy Cross Build Tools,2018-07-27T10:58:17Z,546,5,questioned,"@esteve Thanks! Would you merge this one? 

catkin_generate_changelog seems to add all commit messages into changelog. So it seems better to use Squash and merge of GitHub interface, and delete redundant commit messages if exist.",kfunaoka
[Fix] Tidy Cross Build Tools,2018-07-27T10:59:30Z,546,6,questioned,@esteve Thank you for merging!,kfunaoka
[Fix] Tidy Cross Build Tools,2018-07-27T11:09:12Z,546,7,answered,"> catkin_generate_changelog seems to add all commit messages into changelog. So it seems better to use Squash and merge of GitHub interface, and delete redundant commit messages if exist.

@kfunaoka Sorry about that, I didn't know what the policy was.",esteve
[Fix] Tidy Cross Build Tools,2018-07-27T11:14:47Z,546,8,questioned,"@esteve NP :) As you can see, some changelogs are dirty. We should keep up contribution rules in wiki.",kfunaoka
Fix/strict_linking,2018-07-20T09:07:00Z,554,1,questioned,"This is still WIP, not ready for review",esteve
Fix/strict_linking,2018-07-20T09:38:06Z,554,2,questioned,"There's a few more changes I need to make, I'll close this and reopen it when it's ready.",esteve
Fix/strict_linking,2018-07-20T14:10:21Z,554,3,questioned,"This is now ready for review. I've added a new package `autoware_build_flags`, which sets the linker flags for all projects so that any undefined symbols cause an error.

I triggered a job in my Travis repo that shows the packages that fail with the appropriate flags enabled (https://travis-ci.com/esteve/Autoware/builds/79572212) and in this PR I've fixed any undefined symbols.",esteve
Fix/strict_linking,2018-07-20T16:20:32Z,554,4,questioned,"Travis failed again for no reason:

https://travis-ci.org/CPFL/Autoware/jobs/406283890

But the other two jobs passed, even with the strict linking flags from `autoware_build_flags` enabled.",esteve
Fix/strict_linking,2018-07-23T03:02:31Z,554,5,answered,"@esteve @bdholt1 Thanks for Pull request and review!

We should push two works on hexacam/package.xml.

1. Delete redundant template comments.
2. Set license BSD.

But I think they can be divided into another Pull Request because they are not related to strict linking. I'll approve this PR, but if you think more works should be done here, please add them into this PR.",kfunaoka
Fix/strict_linking,2018-07-23T09:03:56Z,554,6,questioned,"@kfunaoka I've submitted https://github.com/CPFL/Autoware/pull/1392 which does what you describe and rebased this branch on top of it. I also thought that it might make sense to move all the common compile flags to `autoware_build_flags`, I've seen that most CMake files have the following line (or similar):

`SET(CMAKE_CXX_FLAGS ""-std=c++11 -O2 -g -Wall ${CMAKE_CXX_FLAGS}"")`

but perhaps it'd be better to do that in a followup PR and leave this one as is.",esteve
Fix/strict_linking,2018-07-23T09:55:47Z,554,7,answered,@esteve Thank you for the proposal. I think it is a good idea to move the compiler flags into the autoware_build_flags package because there are many CMAKE_CXX_FLAGS everywhere. I'll approve this PR after Travis succeeds.,kfunaoka
Fix/strict_linking,2018-07-23T10:01:27Z,554,8,answered,"Already approved.
I'll merge this PR after Travis succeeds.",kfunaoka
Fix/strict_linking,2018-07-23T13:38:00Z,554,9,answered,"This error is reproduced multiple times on Travis ROS_DISTRO=kinetic.
Something seems to be different from before.

```
Need to get 9,427 kB of archives.
After this operation, 48.7 MB of additional disk space will be used.
WARNING: The following packages cannot be authenticated!
  python-catkin-pkg-modules python-catkin-pkg python-rospkg-modules
  python-rospkg python-rosdistro-modules python-rosdistro python-rosdep
  python-vcstools python-wstool ros-kinetic-catkin
E: There were unauthenticated packages and -y was used without --allow-unauthenticated
/home/travis/.travis/job_stages: line 78: /opt/ros/kinetic/setup.bash: No such file or directory
sudo: rosdep: command not found
The program 'rosdep' is currently not installed. To run 'rosdep' please ask your administrator to install the package 'python-rosdep'

travis_time:end:0f03e6a5:start=1532352776778120743,finish=1532352780978503020,duration=4200382277
[0K
[31;1mThe command ""if [ ""${CROSS_COMPILE}"" != ""1"" ]; then sudo sh -c ""echo \""deb http://packages.ros.org/ros/ubuntu $ROS_CI_DESKTOP main\"" > /etc/apt/sources.list.d/ros-latest.list""; sudo apt-key adv --keyserver hkp://ha.pool.sks-keyservers.net:80 --recv-key 421C365BD9FF1F717815A3895523BAEEB01FA116; sudo apt-get update; sudo apt-get install -y  python-catkin-pkg python-rosdep python-wstool ros-${ROS_DISTRO}-catkin; source /opt/ros/${ROS_DISTRO}/setup.bash; sudo rosdep init; rosdep update; fi"" failed and exited with 127 during .[0m

Your build has been stopped.
```",kfunaoka
Fix/strict_linking,2018-07-23T14:18:36Z,554,10,questioned,"@kfunaoka this seems to have caused by a network failure when trying to retrieve the key used to sign the repository:

```
hkp://ha.pool.sks-keyservers.net:80
--recv-key
421C365BD9FF1F717815A3895523BAEEB01FA116
gpg: requesting key B01FA116 from hkp server ha.pool.sks-keyservers.net
?: ha.pool.sks-keyservers.net: Host not found
```
I've had to restart the CI jobs in my repo multiple times, Travis has been very unreliable lately (e.g. jobs that don't even start, running out of memory, etc.)",esteve
Fix/strict_linking,2018-07-23T15:41:12Z,554,11,questioned,"@kfunaoka after countless restarts, I finally got a passing Travis job:

https://travis-ci.com/esteve/Autoware/builds/79695005",esteve
Fix/strict_linking,2018-07-24T03:35:40Z,554,12,answered,"@esteve On my PC, I found the following error.

```
[ 72%] Linking CXX executable /home/funaoka/Autoware/ros/devel/lib/lidar_svm_detect/lidar_svm_detect
[ 72%] Built target lidar_svm_detect
[ 72%] Linking CXX shared library /home/funaoka/Autoware/ros/devel/lib/libpos_db.so
CMakeFiles/pos_db.dir/lib/pos_db/SendData.cpp.o: In function `SendData::ConnectDB()':
SendData.cpp:(.text+0x5d0): undefined reference to `libssh2_session_init_ex'
SendData.cpp:(.text+0x5ee): undefined reference to `libssh2_session_handshake'
SendData.cpp:(.text+0x607): undefined reference to `libssh2_hostkey_hash'
SendData.cpp:(.text+0x636): undefined reference to `libssh2_userauth_publickey_fromfile_ex'
SendData.cpp:(.text+0x767): undefined reference to `libssh2_session_free'
SendData.cpp:(.text+0x7e3): undefined reference to `libssh2_session_disconnect_ex'
CMakeFiles/pos_db.dir/lib/pos_db/SendData.cpp.o: In function `SendData::DisconnectDB(char const*)':
SendData.cpp:(.text+0x8b6): undefined reference to `libssh2_channel_free'
SendData.cpp:(.text+0x8e6): undefined reference to `libssh2_session_disconnect_ex'
SendData.cpp:(.text+0x8f2): undefined reference to `libssh2_session_free'
SendData.cpp:(.text+0x945): undefined reference to `libssh2_session_disconnect_ex'
CMakeFiles/pos_db.dir/lib/pos_db/SendData.cpp.o: In function `SendData::Sender(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, int)':
SendData.cpp:(.text+0x99f): undefined reference to `libssh2_session_get_timeout'
SendData.cpp:(.text+0x9b4): undefined reference to `libssh2_session_set_timeout'
SendData.cpp:(.text+0xa71): undefined reference to `libssh2_channel_direct_tcpip_ex'
SendData.cpp:(.text+0xb2e): undefined reference to `libssh2_channel_flush_ex'
SendData.cpp:(.text+0xb8f): undefined reference to `libssh2_channel_write_ex'
SendData.cpp:(.text+0xc39): undefined reference to `libssh2_channel_read_ex'
SendData.cpp:(.text+0xd10): undefined reference to `libssh2_channel_read_ex'
SendData.cpp:(.text+0xe7a): undefined reference to `libssh2_channel_free'
collect2: error: ld returned 1 exit status
data/packages/pos_db/CMakeFiles/pos_db.dir/build.make:120: recipe for target '/home/funaoka/Autoware/ros/devel/lib/libpos_db.so' failed
make[2]: *** [/home/funaoka/Autoware/ros/devel/lib/libpos_db.so] Error 1
CMakeFiles/Makefile2:29024: recipe for target 'data/packages/pos_db/CMakeFiles/pos_db.dir/all' failed
make[1]: *** [data/packages/pos_db/CMakeFiles/pos_db.dir/all] Error 2
Makefile:138: recipe for target 'all' failed
make: *** [all] Error 2
Invoking ""make -j1"" failed
-> [1]
```

The following modification fixes my problem above. Does this modification make sense? If so, would you add the following modification into this pull request?
```diff
diff --git a/ros/src/data/packages/pos_db/CMakeLists.txt b/ros/src/data/packages/pos_db/CMakeLists.txt
index 63791c1..8fae997 100644
--- a/ros/src/data/packages/pos_db/CMakeLists.txt
+++ b/ros/src/data/packages/pos_db/CMakeLists.txt
@@ -36,6 +36,9 @@ if (LIBSSH2_FOUND)
             lib/pos_db/SendData.cpp
             lib/pos_db/util.cpp
             )
+    target_link_libraries(pos_db
+            ${LIBSSH2_LIBRARIES}
+            )
 
     add_executable(pos_downloader
             nodes/pos_downloader/pos_downloader.cpp)
```",kfunaoka
Fix/strict_linking,2018-07-24T08:18:27Z,554,13,questioned,"@kfunaoka done, thanks for the heads up.",esteve
Fix/strict_linking,2018-07-24T09:51:56Z,554,14,questioned,@kfunaoka thanks!,esteve
Fix/detect architecture,2018-07-20T14:06:26Z,568,1,questioned,Closing in favor of #1375 ,esteve
Use CMAKE_SYSTEM_PROCESSOR to detect the target architecture,2018-07-20T14:06:45Z,569,1,questioned,Closing in favor of #1375 ,esteve
[Hotfix] Revert Slack URI in README.md,2018-07-18T00:45:45Z,570,,,,
[Hotfix] Revert Slack URI in README.md,2018-07-18T00:43:35Z,571,,,,
[bugfix] Static tf broadcaster in ndt_mapping,2018-07-17T13:19:15Z,572,1,answered,@alexampa Thank you for the PR. We will check.,kitsukawa
[bugfix] Static tf broadcaster in ndt_mapping,2018-08-07T07:21:59Z,572,2,answered,"### My memo
tf::TransformBroadcaster starts subscribing topics when it is initialized.
If tf::TransformBroadcaster is a local variable (not static or not global), 
it can not send transform that is published outside the variable scope.",kfunaoka
[Feature] Cross compile Autoware for aarch64,2018-07-13T10:53:00Z,574,1,questioned,"Additionally, this process can be extended to architectures other than aarch64, but for now I just wanted to focus on that one.",esteve
[Feature] Cross compile Autoware for aarch64,2018-07-13T12:19:36Z,574,2,questioned,"The crosscompiling kinetic and native indigo jobs passed, but the native kinetic one failed for an unrelated reason:

https://travis-ci.org/CPFL/Autoware/jobs/403502813

it's strange, but Travis has been acting very weird lately, many jobs don't even start or fail halfway for no reason.",esteve
[Feature] Cross compile Autoware for aarch64,2018-07-13T15:12:10Z,574,3,answered,Thank you for the pull request. Travis often fails with unknown reason. Restarting Travis often solves the problem. I've restarted the failed one.,kfunaoka
[Feature] Cross compile Autoware for aarch64,2018-07-13T17:58:30Z,574,4,questioned,"@kfunaoka thanks for restarting the job. It now all passed, let me know if there's anything that needs improving or fixed.",esteve
[Feature] Cross compile Autoware for aarch64,2018-07-14T22:18:28Z,574,5,answered,"@esteve were you able to test this on any of arm machines (e.g. drivePX2?). 

By testing I mean running https://github.com/CPFL/Autoware/wiki/Demo?

@kfunaoka I am now not sure but if we have not had cross compile option yet - can you please review, approve and merge this PR?",dejanpan
[Feature] Cross compile Autoware for aarch64,2018-07-14T22:23:06Z,574,6,answered,@esteve just one Q - what would need to happen for this PR to also work the nvidia docker as e.g. in here: https://github.com/CPFL/Autoware/pull/1167?,dejanpan
[Feature] Cross compile Autoware for aarch64,2018-07-15T03:58:33Z,574,7,answered,"Of course. I'll review as soon as I'm back,",kfunaoka
[Feature] Cross compile Autoware for aarch64,2018-07-16T12:10:47Z,574,8,answered,any reason why autoware_drivework interface is not built?,HEGALLIS
[Feature] Cross compile Autoware for aarch64,2018-07-16T13:37:32Z,574,9,questioned,"@dejanpan 

> @esteve were you able to test this on any of arm machines (e.g. drivePX2?).

Yes, though there's a couple fixups that need to be applied after compiling Autoware so that the paths make sense when running on the DrivePX. Unfortunately ROS workspaces are not easily relocatable, but a bit of `sed` fixes that:

`find devel/ -type f -exec grep -Iq . {} \; -and -exec sed -i -e 's#/sysroot/aarch64##g' {} \;`

The following line is needed if the Autoware workspace is exported to the Docker container as a volume with a different path other than the one in the DrivePX (e.g. `/home/nvidia/Autoware`):

`find devel/ -type f -exec grep -Iq . {} \; -and -exec sed -i -e 's#PATH_ON_THE_HOST#/home/nvidia/Autoware#g' {} \;`

> @esteve just one Q - what would need to happen for this PR to also work the nvidia docker as e.g. in here: #1167?

I'm working on that, but I wanted to get this first up for review. Here's what I'm doing now:

- add the `x86_64` CUDA APT repository to the `sysroot` stage Docker
- install the `cuda-*-cross-aarch64*` packages. Even if these packages are in the `x86_64` repository, they're actually targeting `arm64`. There are some packages (e.g. `cuda-license*`) that target the incorrect architecture (`all` instead of `x86_64`)
- copy the libraries and configuration files from the `sysroot` intermediate stage to `/sysroot/aarch64` in the builder stage.

I'm also trying to figure out how to this all without all the `sed` stuff, but I've given that a lower priority, as I wanted to have something working now that could be iterated from.",esteve
